2026-09-15 12:02:34.073 IST [7644] FATAL:  pre-existing shared memory block is still in use
2026-09-22 10:56:35.192 IST [5520] LOG:  listening on IPv4 address "127.0.0.1", port 55432
2026-09-22 10:56:35.417 IST [16956] LOG:  database system was interrupted; last known up at 2026-09-21 17:11:33 IST
2026-09-22 10:56:36.037 IST [16956] LOG:  database system was not properly shut down; automatic recovery in progress
2026-09-22 10:56:36.054 IST [16956] LOG:  invalid record length at 0/1510DFA0: expected at least 24, got 0
2026-09-22 10:56:36.054 IST [16956] LOG:  redo is not required
2026-09-22 10:56:36.075 IST [18120] LOG:  checkpoint starting: end-of-recovery immediate wait
2026-09-22 10:56:36.169 IST [18120] LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.021 s, total=0.109 s; sync files=2, longest=0.014 s, average=0.011 s; distance=0 kB, estimate=0 kB; lsn=0/1510DFA0, redo lsn=0/1510DFA0
2026-09-22 10:56:36.204 IST [5520] LOG:  database system is ready to accept connections
2026-09-22 10:57:32.407 IST [18120] LOG:  checkpoint starting: immediate force wait
2026-09-22 10:57:43.645 IST [18120] LOG:  checkpoint complete: wrote 1285 buffers (7.8%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.026 s, sync=11.043 s, total=11.238 s; sync files=590, longest=0.218 s, average=0.019 s; distance=13343 kB, estimate=13343 kB; lsn=0/15E15C70, redo lsn=0/15E15C18
2026-09-22 10:57:43.751 IST [18120] LOG:  checkpoint starting: immediate force wait
2026-09-22 10:57:43.943 IST [18120] LOG:  checkpoint complete: wrote 5 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.053 s, total=0.192 s; sync files=3, longest=0.025 s, average=0.018 s; distance=41 kB, estimate=12012 kB; lsn=0/15E201D8, redo lsn=0/15E20180
2026-09-22 11:02:43.950 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:02:45.723 IST [18120] LOG:  checkpoint complete: wrote 14 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.516 s, sync=0.176 s, total=1.774 s; sync files=10, longest=0.025 s, average=0.018 s; distance=79 kB, estimate=10819 kB; lsn=0/15E33F40, redo lsn=0/15E33EE8
2026-09-22 11:04:56.221 IST [18120] LOG:  checkpoint starting: immediate force wait
2026-09-22 11:05:03.766 IST [18120] LOG:  checkpoint complete: wrote 1276 buffers (7.8%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=0.031 s, sync=7.244 s, total=7.546 s; sync files=581, longest=0.125 s, average=0.013 s; distance=13338 kB, estimate=13338 kB; lsn=0/16B59E28, redo lsn=0/16B3AAA8
2026-09-22 11:05:03.857 IST [22048] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 11:05:03.858 IST [22380] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 11:05:03.858 IST [22388] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 11:05:03.869 IST [18120] LOG:  checkpoint starting: immediate force wait
2026-09-22 11:05:04.404 IST [18120] LOG:  checkpoint complete: wrote 26 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.004 s, sync=0.414 s, total=0.535 s; sync files=19, longest=0.037 s, average=0.022 s; distance=166 kB, estimate=12021 kB; lsn=0/16B64428, redo lsn=0/16B643D0
2026-09-22 11:10:03.415 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:10:13.286 IST [18120] LOG:  checkpoint complete: wrote 87 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.368 s, sync=0.445 s, total=9.871 s; sync files=31, longest=0.027 s, average=0.015 s; distance=799 kB, estimate=10899 kB; lsn=0/16C8FE38, redo lsn=0/16C2C140
2026-09-22 11:15:03.296 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:15:18.002 IST [18120] LOG:  checkpoint complete: wrote 131 buffers (0.8%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=14.128 s, sync=0.505 s, total=14.706 s; sync files=37, longest=0.034 s, average=0.014 s; distance=1218 kB, estimate=9931 kB; lsn=0/16D78720, redo lsn=0/16D5CA30
2026-09-22 11:20:03.008 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:20:09.923 IST [18120] LOG:  checkpoint complete: wrote 61 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.583 s, sync=0.255 s, total=6.915 s; sync files=15, longest=0.027 s, average=0.017 s; distance=471 kB, estimate=8985 kB; lsn=0/16DD2808, redo lsn=0/16DD27B0
2026-09-22 11:25:03.927 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:25:10.207 IST [18120] LOG:  checkpoint complete: wrote 55 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=5.947 s, sync=0.284 s, total=6.280 s; sync files=15, longest=0.073 s, average=0.019 s; distance=425 kB, estimate=8129 kB; lsn=0/16E3CC20, redo lsn=0/16E3CBC8
2026-09-22 11:27:06.051 IST [18120] LOG:  checkpoint starting: immediate force wait
2026-09-22 11:27:06.677 IST [18120] LOG:  checkpoint complete: wrote 52 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 1 recycled; write=0.003 s, sync=0.523 s, total=0.627 s; sync files=24, longest=0.048 s, average=0.022 s; distance=6670 kB, estimate=7983 kB; lsn=0/174C0570, redo lsn=0/174C0518
2026-09-22 11:32:06.685 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:32:14.036 IST [18120] LOG:  checkpoint complete: wrote 65 buffers (0.4%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.999 s, sync=0.274 s, total=7.351 s; sync files=19, longest=0.023 s, average=0.015 s; distance=464 kB, estimate=7231 kB; lsn=0/17550338, redo lsn=0/175348E0
2026-09-22 11:37:06.044 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:37:12.170 IST [18120] LOG:  checkpoint complete: wrote 54 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=5.827 s, sync=0.237 s, total=6.126 s; sync files=16, longest=0.027 s, average=0.015 s; distance=419 kB, estimate=6550 kB; lsn=0/1759F568, redo lsn=0/1759D6E8
2026-09-22 11:42:06.183 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:42:13.895 IST [18120] LOG:  checkpoint complete: wrote 67 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.232 s, sync=0.390 s, total=7.712 s; sync files=17, longest=0.080 s, average=0.023 s; distance=486 kB, estimate=5944 kB; lsn=0/17630030, redo lsn=0/176172D0
2026-09-22 11:47:06.908 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:47:12.501 IST [18120] LOG:  checkpoint complete: wrote 49 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=5.276 s, sync=0.257 s, total=5.594 s; sync files=15, longest=0.027 s, average=0.018 s; distance=382 kB, estimate=5387 kB; lsn=0/176785C0, redo lsn=0/17676D00
2026-09-22 11:52:06.506 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:52:13.498 IST [18120] LOG:  checkpoint complete: wrote 60 buffers (0.4%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.477 s, sync=0.438 s, total=6.993 s; sync files=16, longest=0.055 s, average=0.028 s; distance=444 kB, estimate=4893 kB; lsn=0/176E7978, redo lsn=0/176E5F90
2026-09-22 11:57:06.508 IST [18120] LOG:  checkpoint starting: time
2026-09-22 11:57:14.327 IST [18120] LOG:  checkpoint complete: wrote 69 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.443 s, sync=0.301 s, total=7.821 s; sync files=17, longest=0.026 s, average=0.018 s; distance=519 kB, estimate=4456 kB; lsn=0/17784CD0, redo lsn=0/17767CC8
2026-09-22 12:02:06.333 IST [18120] LOG:  checkpoint starting: time
2026-09-22 12:02:13.069 IST [18120] LOG:  checkpoint complete: wrote 59 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.360 s, sync=0.301 s, total=6.737 s; sync files=16, longest=0.058 s, average=0.019 s; distance=457 kB, estimate=4056 kB; lsn=0/177DBE80, redo lsn=0/177DA1B8
2026-09-22 12:04:35.811 IST [20724] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:04:35.811 IST [22276] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:04:35.811 IST [13200] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:04:35.811 IST [22604] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:04:35.811 IST [8164] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:04:35.811 IST [4584] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:04:58.575 IST [22964] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:04:58.575 IST [22964] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:04:58.575 IST [22964] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:05:01.423 IST [22384] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:05:01.423 IST [22384] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:05:01.423 IST [22384] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:05:03.766 IST [20728] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:05:03.766 IST [20728] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:05:03.766 IST [20728] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:05:05.140 IST [20020] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:05:05.140 IST [20020] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:05:05.140 IST [20020] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:05:06.539 IST [15836] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:05:06.539 IST [15836] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:05:06.539 IST [15836] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:05:13.565 IST [22836] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:05:13.565 IST [22836] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:05:13.565 IST [22836] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:05:18.119 IST [2412] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:05:18.119 IST [2412] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:05:18.119 IST [2412] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:05:20.294 IST [18496] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:05:20.294 IST [18496] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:05:20.294 IST [18496] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:05:35.328 IST [2876] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:05:35.328 IST [2876] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:05:35.328 IST [2876] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:05:40.731 IST [18468] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:05:40.731 IST [13596] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:05:40.731 IST [4540] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:05:40.731 IST [11036] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:05:40.731 IST [18192] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:05:40.731 IST [2968] LOG:  could not receive data from client: An existing connection was forcibly closed by the remote host.
	
2026-09-22 12:06:27.682 IST [9052] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:27.682 IST [9052] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:27.682 IST [9052] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:33.446 IST [21884] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:33.446 IST [21884] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:33.446 IST [21884] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:33.932 IST [6288] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:33.932 IST [6288] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:33.932 IST [6288] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:34.131 IST [22096] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:34.131 IST [22096] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:34.131 IST [22096] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:34.317 IST [23212] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:34.317 IST [23212] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:34.317 IST [23212] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:44.149 IST [14472] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:44.149 IST [14472] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:44.149 IST [14472] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:44.184 IST [23536] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:44.184 IST [23536] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:44.184 IST [23536] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:46.281 IST [8440] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:46.281 IST [8440] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:46.281 IST [8440] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:58.788 IST [536] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:58.788 IST [536] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:58.788 IST [536] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:59.227 IST [4596] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:59.227 IST [4596] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:59.227 IST [4596] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:59.425 IST [9664] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:59.425 IST [9664] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:59.425 IST [9664] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:59.602 IST [21100] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:59.602 IST [21100] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:59.602 IST [21100] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:59.775 IST [20096] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:59.775 IST [20096] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:59.775 IST [20096] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:06:59.943 IST [22288] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:06:59.943 IST [22288] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:06:59.943 IST [22288] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:07:06.072 IST [18120] LOG:  checkpoint starting: time
2026-09-22 12:07:14.979 IST [9060] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:07:14.979 IST [9060] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:07:14.979 IST [9060] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:07:19.529 IST [18120] LOG:  checkpoint complete: wrote 120 buffers (0.7%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=12.929 s, sync=0.464 s, total=13.458 s; sync files=36, longest=0.045 s, average=0.013 s; distance=1033 kB, estimate=3753 kB; lsn=0/179081D0, redo lsn=0/178DC6B8
2026-09-22 12:07:29.974 IST [8356] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:07:29.974 IST [8356] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:07:29.974 IST [8356] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:07:44.985 IST [21568] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:07:44.985 IST [21568] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:07:44.985 IST [21568] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:07:59.988 IST [21644] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:07:59.988 IST [21644] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:07:59.988 IST [21644] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:08:15.271 IST [7220] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:08:15.271 IST [7220] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:08:15.271 IST [7220] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:08:30.271 IST [12664] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:08:30.271 IST [12664] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:08:30.271 IST [12664] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:08:44.987 IST [19240] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:08:44.987 IST [19240] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:08:44.987 IST [19240] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:09:01.776 IST [8980] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:09:01.776 IST [8980] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:09:01.776 IST [8980] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:09:14.988 IST [20660] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:09:14.988 IST [20660] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:09:14.988 IST [20660] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:09:29.978 IST [15304] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:09:29.978 IST [15304] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:09:29.978 IST [15304] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:09:44.988 IST [19140] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:09:44.988 IST [19140] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:09:44.988 IST [19140] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:09:59.971 IST [17760] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:09:59.971 IST [17760] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:09:59.971 IST [17760] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:10:14.982 IST [18616] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:10:14.982 IST [18616] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:10:14.982 IST [18616] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:10:29.985 IST [17476] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:10:29.985 IST [17476] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:10:29.985 IST [17476] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:10:44.975 IST [17696] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:10:44.975 IST [17696] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:10:44.975 IST [17696] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:11:01.788 IST [22864] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:11:01.788 IST [22864] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:11:01.788 IST [22864] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:11:14.983 IST [19984] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:11:14.983 IST [19984] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:11:14.983 IST [19984] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:11:29.984 IST [22532] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:11:29.984 IST [22532] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:11:29.984 IST [22532] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:11:46.809 IST [3916] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:11:46.809 IST [3916] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:11:46.809 IST [3916] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:12:03.135 IST [3736] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:12:03.135 IST [3736] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:12:03.135 IST [3736] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:12:06.542 IST [18120] LOG:  checkpoint starting: time
2026-09-22 12:12:15.183 IST [18120] LOG:  checkpoint complete: wrote 77 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.293 s, sync=0.285 s, total=8.642 s; sync files=20, longest=0.076 s, average=0.015 s; distance=462 kB, estimate=3424 kB; lsn=0/17951F50, redo lsn=0/17950200
2026-09-22 12:12:21.760 IST [9884] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:12:21.760 IST [9884] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:12:21.760 IST [9884] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:12:35.564 IST [21708] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:12:35.564 IST [21708] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:12:35.564 IST [21708] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:12:50.559 IST [23240] ERROR:  invalid input syntax for type uuid: "assignees"
2026-09-22 12:12:50.559 IST [23240] CONTEXT:  unnamed portal parameter $1 = '...'
2026-09-22 12:12:50.559 IST [23240] STATEMENT:  SELECT * FROM crm_leads WHERE id=$1
2026-09-22 12:17:06.196 IST [18120] LOG:  checkpoint starting: time
2026-09-22 12:17:14.237 IST [18120] LOG:  checkpoint complete: wrote 70 buffers (0.4%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.551 s, sync=0.437 s, total=8.041 s; sync files=32, longest=0.049 s, average=0.014 s; distance=479 kB, estimate=3130 kB; lsn=0/179F49E8, redo lsn=0/179C7E10
2026-09-22 12:22:06.250 IST [18120] LOG:  checkpoint starting: time
2026-09-22 12:22:14.777 IST [18120] LOG:  checkpoint complete: wrote 74 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=7.976 s, sync=0.469 s, total=8.528 s; sync files=33, longest=0.060 s, average=0.015 s; distance=460 kB, estimate=2863 kB; lsn=0/17A3B1D8, redo lsn=0/17A3B148
2026-09-22 12:37:06.814 IST [18120] LOG:  checkpoint starting: time
2026-09-22 12:37:06.902 IST [18120] LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.001 s, sync=0.014 s, total=0.088 s; sync files=1, longest=0.014 s, average=0.014 s; distance=0 kB, estimate=2577 kB; lsn=0/17A3B370, redo lsn=0/17A3B318
2026-09-22 13:44:55.845 IST [8984] LOG:  starting PostgreSQL 18.4 on x86_64-windows, compiled by msvc-19.44.35227, 64-bit
2026-09-22 13:44:55.846 IST [8984] LOG:  listening on IPv4 address "127.0.0.1", port 55432
2026-09-22 13:44:56.090 IST [18364] LOG:  database system was interrupted; last known up at 2026-09-22 12:37:06 IST
2026-09-22 13:44:56.950 IST [18364] LOG:  database system was not properly shut down; automatic recovery in progress
2026-09-22 13:44:56.976 IST [18364] LOG:  redo starts at 0/17A3B318
2026-09-22 13:44:56.988 IST [18364] LOG:  invalid record length at 0/17A3B4B0: expected at least 24, got 0
2026-09-22 13:44:56.988 IST [18364] LOG:  redo done at 0/17A3B478 system usage: CPU: user: 0.00 s, system: 0.00 s, elapsed: 0.01 s
2026-09-22 13:44:57.013 IST [11864] LOG:  checkpoint starting: end-of-recovery immediate wait
2026-09-22 13:44:57.118 IST [11864] LOG:  checkpoint complete: wrote 0 buffers (0.0%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.002 s, sync=0.031 s, total=0.128 s; sync files=2, longest=0.024 s, average=0.016 s; distance=0 kB, estimate=0 kB; lsn=0/17A3B4B0, redo lsn=0/17A3B4B0
2026-09-22 13:44:57.144 IST [8984] LOG:  database system is ready to accept connections
2026-09-22 13:49:56.124 IST [11864] LOG:  checkpoint starting: time
2026-09-22 13:50:02.911 IST [11864] LOG:  checkpoint complete: wrote 58 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.299 s, sync=0.406 s, total=6.788 s; sync files=30, longest=0.056 s, average=0.014 s; distance=376 kB, estimate=376 kB; lsn=0/17A99720, redo lsn=0/17A99690
2026-09-22 13:59:56.915 IST [11864] LOG:  checkpoint starting: time
2026-09-22 14:00:02.468 IST [11864] LOG:  checkpoint complete: wrote 48 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=5.207 s, sync=0.271 s, total=5.554 s; sync files=17, longest=0.023 s, average=0.016 s; distance=339 kB, estimate=372 kB; lsn=0/17AEE370, redo lsn=0/17AEE318
2026-09-22 14:04:56.480 IST [11864] LOG:  checkpoint starting: time
